input_movie,input_genres,input_url,recommended_movie,recommended_url,recommended_genres,similarity_score
Mank,Biography|Drama,https://www.imdb.com/title/tt10618286/,Hitchcock,https://www.imdb.com/title/tt0975645/,Biography|Drama|Romance,0.433
Mank,Biography|Drama,https://www.imdb.com/title/tt10618286/,Gridiron Gang,https://www.imdb.com/title/tt0421206/,Biography|Crime|Drama,0.406
Mank,Biography|Drama,https://www.imdb.com/title/tt10618286/,The Elephant Man,https://www.imdb.com/title/tt0080678/,Biography|Drama,0.401
Minari,Drama,https://www.imdb.com/title/tt10633456/,Yedinci Kogustaki Mucize,https://www.imdb.com/title/tt10431500/,Drama,0.359
Minari,Drama,https://www.imdb.com/title/tt10633456/,A Most Violent Year,https://www.imdb.com/title/tt2937898/,Crime|Drama|Thriller,0.336
Minari,Drama,https://www.imdb.com/title/tt10633456/,Moonlight,https://www.imdb.com/title/tt4975722/,Drama,0.325
Minari,Drama,https://www.imdb.com/title/tt10633456/,Ayla,https://www.imdb.com/title/tt6316138/,Biography|Drama|History,0.313
Minari,Drama,https://www.imdb.com/title/tt10633456/,Thanmathra,https://www.imdb.com/title/tt0483180/,Drama,0.31
Die Welle,Drama|Thriller,https://www.imdb.com/title/tt1063669/,Gargi,https://www.imdb.com/title/tt21261388/,Drama|Thriller,0.463
Die Welle,Drama|Thriller,https://www.imdb.com/title/tt1063669/,Batoru rowaiaru,https://www.imdb.com/title/tt0266308/,Action|Drama|Thriller,0.427
Die Welle,Drama|Thriller,https://www.imdb.com/title/tt1063669/,Elephant,https://www.imdb.com/title/tt0363589/,Crime|Drama|Thriller,0.421
Die Welle,Drama|Thriller,https://www.imdb.com/title/tt1063669/,Kynodontas,https://www.imdb.com/title/tt1379182/,Drama|Thriller,0.405
Die Welle,Drama|Thriller,https://www.imdb.com/title/tt1063669/,Das Experiment,https://www.imdb.com/title/tt0250258/,Drama|Thriller,0.404
Talk to Me,Horror|Thriller,https://www.imdb.com/title/tt10638522/,Hold Your Breath,https://www.imdb.com/title/tt2240312/,Horror|Thriller,0.43
Talk to Me,Horror|Thriller,https://www.imdb.com/title/tt10638522/,We Bury the Dead,https://www.imdb.com/title/tt29713093/,Horror|Thriller,0.419
Talk to Me,Horror|Thriller,https://www.imdb.com/title/tt10638522/,The Requin,https://www.imdb.com/title/tt11348232/,Horror|Thriller,0.416
Talk to Me,Horror|Thriller,https://www.imdb.com/title/tt10638522/,The Culling,https://www.imdb.com/title/tt2090629/,Horror|Thriller,0.414
Talk to Me,Horror|Thriller,https://www.imdb.com/title/tt10638522/,The Open House,https://www.imdb.com/title/tt7608028/,Horror|Thriller,0.412
Babylon,Comedy|Drama,https://www.imdb.com/title/tt10640346/,Once Upon a Time in... Hollywood,https://www.imdb.com/title/tt7131622/,Comedy|Drama,0.532
Babylon,Comedy|Drama,https://www.imdb.com/title/tt10640346/,Amsterdam,https://www.imdb.com/title/tt10304142/,Comedy|Drama|History,0.434
Babylon,Comedy|Drama,https://www.imdb.com/title/tt10640346/,War Machine,https://www.imdb.com/title/tt4758646/,Comedy|Drama|War,0.43
Babylon,Comedy|Drama,https://www.imdb.com/title/tt10640346/,The Mexican,https://www.imdb.com/title/tt0236493/,Adventure|Comedy|Drama,0.427
Babylon,Comedy|Drama,https://www.imdb.com/title/tt10640346/,Burn After Reading,https://www.imdb.com/title/tt0887883/,Comedy|Crime|Drama,0.425
The Haunting of Margam Castle,Drama|Horror|Mystery,https://www.imdb.com/title/tt10648146/,Robert,https://www.imdb.com/title/tt4141368/,Drama|Horror|Mystery,0.557
The Haunting of Margam Castle,Drama|Horror|Mystery,https://www.imdb.com/title/tt10648146/,I Saw the TV Glow,https://www.imdb.com/title/tt15574270/,Drama|Horror|Mystery,0.524
The Haunting of Margam Castle,Drama|Horror|Mystery,https://www.imdb.com/title/tt10648146/,A Haunting at the Rectory,https://www.imdb.com/title/tt4020312/,Drama|Horror,0.512
The Haunting of Margam Castle,Drama|Horror|Mystery,https://www.imdb.com/title/tt10648146/,Things Heard & Seen,https://www.imdb.com/title/tt10962368/,Drama|Horror|Mystery,0.503
The Haunting of Margam Castle,Drama|Horror|Mystery,https://www.imdb.com/title/tt10648146/,The Evil Down the Street,https://www.imdb.com/title/tt7548732/,Drama|Horror|Mystery,0.499
Thor: Love and Thunder,Action|Adventure|Comedy,https://www.imdb.com/title/tt10648342/,Thor: Ragnarok,https://www.imdb.com/title/tt3501632/,Action|Adventure|Comedy,0.649
Thor: Love and Thunder,Action|Adventure|Comedy,https://www.imdb.com/title/tt10648342/,Men in Black: International,https://www.imdb.com/title/tt2283336/,Action|Adventure|Comedy,0.578
Thor: Love and Thunder,Action|Adventure|Comedy,https://www.imdb.com/title/tt10648342/,The Suicide Squad,https://www.imdb.com/title/tt6334354/,Action|Adventure|Comedy,0.574
Thor: Love and Thunder,Action|Adventure|Comedy,https://www.imdb.com/title/tt10648342/,Thor: The Dark World,https://www.imdb.com/title/tt1981115/,Action|Adventure|Fantasy,0.552
Thor: Love and Thunder,Action|Adventure|Comedy,https://www.imdb.com/title/tt10648342/,A Flying Jatt,https://www.imdb.com/title/tt5235880/,Action|Adventure|Comedy,0.547
Boyhood,Drama,https://www.imdb.com/title/tt1065073/,Before Midnight,https://www.imdb.com/title/tt2209418/,Drama|Romance,0.434
Boyhood,Drama,https://www.imdb.com/title/tt1065073/,Before Sunset,https://www.imdb.com/title/tt0381681/,Drama|Romance,0.412
Boyhood,Drama,https://www.imdb.com/title/tt1065073/,Capharnaüm,https://www.imdb.com/title/tt8267604/,Drama,0.383
Boyhood,Drama,https://www.imdb.com/title/tt1065073/,Waking Life,https://www.imdb.com/title/tt0243017/,Animation|Drama|Fantasy,0.381
Boyhood,Drama,https://www.imdb.com/title/tt1065073/,Before Sunrise,https://www.imdb.com/title/tt0112471/,Comedy|Drama|Romance,0.363
It Ends with Us,Drama|Romance,https://www.imdb.com/title/tt10655524/,Little Women,https://www.imdb.com/title/tt3281548/,Drama|Romance,0.441
It Ends with Us,Drama|Romance,https://www.imdb.com/title/tt10655524/,Five Feet Apart,https://www.imdb.com/title/tt6472976/,Drama|Romance,0.432
It Ends with Us,Drama|Romance,https://www.imdb.com/title/tt10655524/,Qismat,https://www.imdb.com/title/tt8665634/,Drama|Romance,0.424
It Ends with Us,Drama|Romance,https://www.imdb.com/title/tt10655524/,Nadiya Ke Paar,https://www.imdb.com/title/tt0256951/,Drama|Romance,0.424
It Ends with Us,Drama|Romance,https://www.imdb.com/title/tt10655524/,Alienated,https://www.imdb.com/title/tt3735332/,Drama|Romance,0.419
Born a Champion,Action|Drama|Sport,https://www.imdb.com/title/tt10661710/,Warrior,https://www.imdb.com/title/tt1291584/,Action|Drama|Sport,0.615
Born a Champion,Action|Drama|Sport,https://www.imdb.com/title/tt10661710/,Never Back Down,https://www.imdb.com/title/tt1023111/,Action|Drama|Sport,0.529
Born a Champion,Action|Drama|Sport,https://www.imdb.com/title/tt10661710/,Sarpatta parambarai,https://www.imdb.com/title/tt11580854/,Action|Drama|Sport,0.516
Born a Champion,Action|Drama|Sport,https://www.imdb.com/title/tt10661710/,Creed III,https://www.imdb.com/title/tt11145118/,Action|Drama|Sport,0.48
Born a Champion,Action|Drama|Sport,https://www.imdb.com/title/tt10661710/,Over the Top,https://www.imdb.com/title/tt0093692/,Action|Drama|Sport,0.474
Enter the Anime,Documentary,https://www.imdb.com/title/tt10662450/,Baraka,https://www.imdb.com/title/tt0103767/,Documentary,0.285
Enter the Anime,Documentary,https://www.imdb.com/title/tt10662450/,Foo Fighters: Back and Forth,https://www.imdb.com/title/tt1853563/,Documentary|Music,0.267
Enter the Anime,Documentary,https://www.imdb.com/title/tt10662450/,"Li Hai Le, Wo De Guo",https://www.imdb.com/title/tt8081062/,Documentary,0.266
Enter the Anime,Documentary,https://www.imdb.com/title/tt10662450/,Buck Breaking,https://www.imdb.com/title/tt14266534/,Documentary,0.262
Enter the Anime,Documentary,https://www.imdb.com/title/tt10662450/,Hearts of Darkness: A Filmmaker's Apocalypse,https://www.imdb.com/title/tt0102015/,Documentary,0.261
Halloween Kills,Action|Drama|Horror,https://www.imdb.com/title/tt10665338/,Halloween,https://www.imdb.com/title/tt1502407/,Crime|Drama|Horror,0.599
Halloween Kills,Action|Drama|Horror,https://www.imdb.com/title/tt10665338/,Halloween II,https://www.imdb.com/title/tt0082495/,Horror,0.453
Halloween Kills,Action|Drama|Horror,https://www.imdb.com/title/tt10665338/,Xibalba,https://www.imdb.com/title/tt2783862/,Action|Drama|Horror,0.451
Halloween Kills,Action|Drama|Horror,https://www.imdb.com/title/tt10665338/,Day of the Dead: Bloodline,https://www.imdb.com/title/tt3053228/,Action|Drama|Horror,0.447
Halloween Kills,Action|Drama|Horror,https://www.imdb.com/title/tt10665338/,Left for Dead,https://www.imdb.com/title/tt0918645/,Action|Drama|Horror,0.446
Halloween Ends,Horror|Mystery|Romance,https://www.imdb.com/title/tt10665342/,Scream 3,https://www.imdb.com/title/tt0134084/,Horror|Mystery,0.451
Halloween Ends,Horror|Mystery|Romance,https://www.imdb.com/title/tt10665342/,Prom Night,https://www.imdb.com/title/tt0081383/,Horror|Mystery|Thriller,0.416
Halloween Ends,Horror|Mystery|Romance,https://www.imdb.com/title/tt10665342/,Halloween,https://www.imdb.com/title/tt1502407/,Crime|Drama|Horror,0.411
Halloween Ends,Horror|Mystery|Romance,https://www.imdb.com/title/tt10665342/,Halloween Kills,https://www.imdb.com/title/tt10665338/,Action|Drama|Horror,0.407
Halloween Ends,Horror|Mystery|Romance,https://www.imdb.com/title/tt10665342/,Scream 4,https://www.imdb.com/title/tt1262416/,Horror|Mystery,0.407
A Christmas Carol,Animation|Adventure|Comedy,https://www.imdb.com/title/tt1067106/,Arthur Christmas,https://www.imdb.com/title/tt1430607/,Animation|Adventure|Comedy,0.591
A Christmas Carol,Animation|Adventure|Comedy,https://www.imdb.com/title/tt1067106/,Horton Hears a Who!,https://www.imdb.com/title/tt0451079/,Animation|Adventure|Comedy,0.563
A Christmas Carol,Animation|Adventure|Comedy,https://www.imdb.com/title/tt1067106/,The Polar Express,https://www.imdb.com/title/tt0338348/,Animation|Adventure|Family,0.555
A Christmas Carol,Animation|Adventure|Comedy,https://www.imdb.com/title/tt1067106/,Who Framed Roger Rabbit,https://www.imdb.com/title/tt0096438/,Animation|Adventure|Comedy,0.541
A Christmas Carol,Animation|Adventure|Comedy,https://www.imdb.com/title/tt1067106/,Klaus,https://www.imdb.com/title/tt4729430/,Animation|Adventure|Comedy,0.512
Abominable,Horror,https://www.imdb.com/title/tt10674930/,Toys of Terror,https://www.imdb.com/title/tt13316062/,Horror,0.304
Abominable,Horror,https://www.imdb.com/title/tt10674930/,Class of Nuke 'Em High,https://www.imdb.com/title/tt0090849/,Comedy|Horror|Sci-Fi,0.292
Abominable,Horror,https://www.imdb.com/title/tt10674930/,Alice in Terrorland,https://www.imdb.com/title/tt22398528/,Horror,0.29
Abominable,Horror,https://www.imdb.com/title/tt10674930/,Monsters in the Woods,https://www.imdb.com/title/tt1686902/,Horror,0.288
Abominable,Horror,https://www.imdb.com/title/tt10674930/,Red,https://www.imdb.com/title/tt12757372/,Horror,0.286
Water for Elephants,Drama|Romance,https://www.imdb.com/title/tt1067583/,Thoovanathumbikal,https://www.imdb.com/title/tt0249188/,Drama|Romance,0.45
Water for Elephants,Drama|Romance,https://www.imdb.com/title/tt1067583/,Closer,https://www.imdb.com/title/tt0376541/,Drama|Romance,0.417
Water for Elephants,Drama|Romance,https://www.imdb.com/title/tt1067583/,Moscow on the Hudson,https://www.imdb.com/title/tt0087747/,Comedy|Drama|Romance,0.415
Water for Elephants,Drama|Romance,https://www.imdb.com/title/tt1067583/,Past Lives,https://www.imdb.com/title/tt13238346/,Drama|Romance,0.415
Water for Elephants,Drama|Romance,https://www.imdb.com/title/tt1067583/,The Unbearable Lightness of Being,https://www.imdb.com/title/tt0096332/,Drama|Romance,0.41
The Marvels,Action|Adventure|Sci-Fi,https://www.imdb.com/title/tt10676048/,Bumblebee,https://www.imdb.com/title/tt4701182/,Action|Adventure|Sci-Fi,0.574
The Marvels,Action|Adventure|Sci-Fi,https://www.imdb.com/title/tt10676048/,Captain Marvel,https://www.imdb.com/title/tt4154664/,Action|Adventure|Sci-Fi,0.532
The Marvels,Action|Adventure|Sci-Fi,https://www.imdb.com/title/tt10676048/,The Hunger Games: Catching Fire,https://www.imdb.com/title/tt1951264/,Action|Adventure|Sci-Fi,0.53
The Marvels,Action|Adventure|Sci-Fi,https://www.imdb.com/title/tt10676048/,Alita: Battle Angel,https://www.imdb.com/title/tt0437086/,Action|Adventure|Sci-Fi,0.529
The Marvels,Action|Adventure|Sci-Fi,https://www.imdb.com/title/tt10676048/,Star Trek: Nemesis,https://www.imdb.com/title/tt0253754/,Action|Adventure|Sci-Fi,0.527
Hubie Halloween,Comedy|Horror|Mystery,https://www.imdb.com/title/tt10682266/,Halloween at Aunt Ethel's,https://www.imdb.com/title/tt8663446/,Comedy|Horror|Thriller,0.584
Hubie Halloween,Comedy|Horror|Mystery,https://www.imdb.com/title/tt10682266/,Totally Killer,https://www.imdb.com/title/tt11426232/,Comedy|Horror|Mystery,0.53
Hubie Halloween,Comedy|Horror|Mystery,https://www.imdb.com/title/tt10682266/,Trick 'r Treat,https://www.imdb.com/title/tt0862856/,Comedy|Horror,0.526
Hubie Halloween,Comedy|Horror|Mystery,https://www.imdb.com/title/tt10682266/,Bodies Bodies Bodies,https://www.imdb.com/title/tt8110652/,Comedy|Horror|Mystery,0.508
Hubie Halloween,Comedy|Horror|Mystery,https://www.imdb.com/title/tt10682266/,They Live Inside Us,https://www.imdb.com/title/tt8327630/,Horror,0.507
Yes Man,Comedy|Romance,https://www.imdb.com/title/tt1068680/,Valentine's Day,https://www.imdb.com/title/tt0817230/,Comedy|Romance,0.425
Yes Man,Comedy|Romance,https://www.imdb.com/title/tt1068680/,The 40 Year Old Virgin,https://www.imdb.com/title/tt0405422/,Comedy|Romance,0.414
Yes Man,Comedy|Romance,https://www.imdb.com/title/tt1068680/,That Awkward Moment,https://www.imdb.com/title/tt1800246/,Comedy|Romance,0.411
Yes Man,Comedy|Romance,https://www.imdb.com/title/tt1068680/,Summer School,https://www.imdb.com/title/tt0094072/,Comedy|Romance,0.408
Yes Man,Comedy|Romance,https://www.imdb.com/title/tt1068680/,The Break-Up,https://www.imdb.com/title/tt0452594/,Comedy|Drama|Romance,0.403
Mandela,Comedy|Drama,https://www.imdb.com/title/tt10687070/,Kabaddi,https://www.imdb.com/title/tt3696800/,Comedy|Drama|Romance,0.481
Mandela,Comedy|Drama,https://www.imdb.com/title/tt10687070/,Deportees 3,https://www.imdb.com/title/tt3131744/,Action|Comedy|Drama,0.454
Mandela,Comedy|Drama,https://www.imdb.com/title/tt10687070/,Munna Bhai M.B.B.S.,https://www.imdb.com/title/tt0374887/,Comedy|Drama,0.452
Mandela,Comedy|Drama,https://www.imdb.com/title/tt10687070/,Zügürt Aga,https://www.imdb.com/title/tt0201368/,Comedy|Drama,0.435
Mandela,Comedy|Drama,https://www.imdb.com/title/tt10687070/,Ee.Ma.Yau.,https://www.imdb.com/title/tt7231194/,Comedy|Drama,0.428
Nikamma,Action|Comedy|Drama,https://www.imdb.com/title/tt10687220/,Himmatwala,https://www.imdb.com/title/tt2344678/,Action|Comedy|Drama,0.508
Nikamma,Action|Comedy|Drama,https://www.imdb.com/title/tt10687220/,Homo Erectus,https://www.imdb.com/title/tt0484207/,Action|Comedy|Drama,0.497
Nikamma,Action|Comedy|Drama,https://www.imdb.com/title/tt10687220/,Mr.Local,https://www.imdb.com/title/tt9053416/,Action|Comedy|Drama,0.493
Nikamma,Action|Comedy|Drama,https://www.imdb.com/title/tt10687220/,Pyare Mohan,https://www.imdb.com/title/tt0461323/,Action|Comedy|Drama,0.493
Nikamma,Action|Comedy|Drama,https://www.imdb.com/title/tt10687220/,Student of the Year 2,https://www.imdb.com/title/tt7255568/,Action|Comedy|Drama,0.486
Khuda Kay Liye,Drama,https://www.imdb.com/title/tt1068956/,Prince of the City,https://www.imdb.com/title/tt0082945/,Crime|Drama,0.43
Khuda Kay Liye,Drama,https://www.imdb.com/title/tt1068956/,Persecuted,https://www.imdb.com/title/tt1761005/,Action|Drama|Mystery,0.402
Khuda Kay Liye,Drama,https://www.imdb.com/title/tt1068956/,The X Files: I Want to Believe,https://www.imdb.com/title/tt0443701/,Adventure|Crime|Drama,0.397
Khuda Kay Liye,Drama,https://www.imdb.com/title/tt1068956/,Judas and the Black Messiah,https://www.imdb.com/title/tt9784798/,Biography|Crime|Drama,0.388
Khuda Kay Liye,Drama,https://www.imdb.com/title/tt1068956/,Harsh Times,https://www.imdb.com/title/tt0433387/,Action|Crime|Drama,0.387
The Harder They Fall,Action|Drama|Western,https://www.imdb.com/title/tt10696784/,Silverado,https://www.imdb.com/title/tt0090022/,Action|Drama|Western,0.598
The Harder They Fall,Action|Drama|Western,https://www.imdb.com/title/tt10696784/,Gang of Roses,https://www.imdb.com/title/tt0339091/,Action|Drama|Western,0.551
The Harder They Fall,Action|Drama|Western,https://www.imdb.com/title/tt10696784/,Young Guns,https://www.imdb.com/title/tt0096487/,Action|Drama|Western,0.487
The Harder They Fall,Action|Drama|Western,https://www.imdb.com/title/tt10696784/,The Revenant,https://www.imdb.com/title/tt1663202/,Action|Drama|Western,0.459
The Harder They Fall,Action|Drama|Western,https://www.imdb.com/title/tt10696784/,Unforgiven,https://www.imdb.com/title/tt0105695/,Drama|Western,0.454
Stillwater,Crime|Drama|Mystery,https://www.imdb.com/title/tt10696896/,The Adjustment Bureau,https://www.imdb.com/title/tt1385826/,Crime|Drama|Mystery,0.556
Stillwater,Crime|Drama|Mystery,https://www.imdb.com/title/tt10696896/,The Little Things,https://www.imdb.com/title/tt10016180/,Crime|Drama|Mystery,0.543
Stillwater,Crime|Drama|Mystery,https://www.imdb.com/title/tt10696896/,Talvar,https://www.imdb.com/title/tt4934950/,Crime|Drama|Mystery,0.497
Stillwater,Crime|Drama|Mystery,https://www.imdb.com/title/tt10696896/,American Gigolo,https://www.imdb.com/title/tt0080365/,Crime|Drama|Mystery,0.496
Stillwater,Crime|Drama|Mystery,https://www.imdb.com/title/tt10696896/,Frequency,https://www.imdb.com/title/tt0186151/,Crime|Drama|Mystery,0.496
K.G.F: Chapter 2,Action|Crime|Drama,https://www.imdb.com/title/tt10698680/,K.G.F: Chapter 1,https://www.imdb.com/title/tt7838252/,Action|Crime|Drama,0.579
K.G.F: Chapter 2,Action|Crime|Drama,https://www.imdb.com/title/tt10698680/,Leo,https://www.imdb.com/title/tt15654328/,Action|Crime|Drama,0.5
K.G.F: Chapter 2,Action|Crime|Drama,https://www.imdb.com/title/tt10698680/,Om,https://www.imdb.com/title/tt3189256/,Action|Crime|Drama,0.489
K.G.F: Chapter 2,Action|Crime|Drama,https://www.imdb.com/title/tt10698680/,The Wrecking Crew,https://www.imdb.com/title/tt0196219/,Action|Crime|Drama,0.479
K.G.F: Chapter 2,Action|Crime|Drama,https://www.imdb.com/title/tt10698680/,Salaar: Part 1 - Ceasefire,https://www.imdb.com/title/tt13927994/,Action|Crime|Drama,0.478
National Theatre Live: Fleabag,Comedy,https://www.imdb.com/title/tt10702760/,Two Night Stand,https://www.imdb.com/title/tt2140619/,Comedy|Romance,0.388
National Theatre Live: Fleabag,Comedy,https://www.imdb.com/title/tt10702760/,Knocked Up,https://www.imdb.com/title/tt0478311/,Comedy|Romance,0.321
National Theatre Live: Fleabag,Comedy,https://www.imdb.com/title/tt10702760/,Bill Cosby: Himself,https://www.imdb.com/title/tt0083652/,Documentary|Comedy,0.301
National Theatre Live: Fleabag,Comedy,https://www.imdb.com/title/tt10702760/,"Young, Single & Angry",https://www.imdb.com/title/tt0451284/,Comedy|Romance,0.3
National Theatre Live: Fleabag,Comedy,https://www.imdb.com/title/tt10702760/,Baby Boom,https://www.imdb.com/title/tt0092605/,Comedy|Drama|Romance,0.292
Colectiv,Documentary|Crime,https://www.imdb.com/title/tt10706602/,Paradise Lost: The Child Murders at Robin Hood Hills,https://www.imdb.com/title/tt0117293/,Documentary|Crime,0.415
Colectiv,Documentary|Crime,https://www.imdb.com/title/tt10706602/,13th,https://www.imdb.com/title/tt5895028/,Documentary|Crime|History,0.413
Colectiv,Documentary|Crime,https://www.imdb.com/title/tt10706602/,The Thin Blue Line,https://www.imdb.com/title/tt0096257/,Documentary|Crime,0.41
