movie_url,Scrape_Category
https://www.imdb.com/title/tt0756654/,Low Rated
https://www.imdb.com/title/tt13157970/,Low Rated
https://www.imdb.com/title/tt14412366/,Low Rated
https://www.imdb.com/title/tt0275913/,Low Rated
https://www.imdb.com/title/tt14555174/,Low Rated
https://www.imdb.com/title/tt5237980/,Low Rated
https://www.imdb.com/title/tt7042798/,Low Rated
https://www.imdb.com/title/tt11105376/,Low Rated
https://www.imdb.com/title/tt4340720/,Low Rated
https://www.imdb.com/title/tt3108604/,Low Rated
https://www.imdb.com/title/tt23557940/,Low Rated
https://www.imdb.com/title/tt3382842/,Low Rated
https://www.imdb.com/title/tt2974050/,Low Rated
https://www.imdb.com/title/tt2181298/,Low Rated
https://www.imdb.com/title/tt0473310/,Low Rated
https://www.imdb.com/title/tt0423515/,Low Rated
https://www.imdb.com/title/tt2207484/,Low Rated
https://www.imdb.com/title/tt8387464/,Low Rated
https://www.imdb.com/title/tt2103997/,Low Rated
https://www.imdb.com/title/tt1785669/,Low Rated
https://www.imdb.com/title/tt0281078/,Low Rated
https://www.imdb.com/title/tt1425252/,Low Rated
https://www.imdb.com/title/tt4469518/,Low Rated
https://www.imdb.com/title/tt1852770/,Low Rated
https://www.imdb.com/title/tt3462696/,Low Rated
https://www.imdb.com/title/tt0478165/,Low Rated
https://www.imdb.com/title/tt2392846/,Low Rated
https://www.imdb.com/title/tt10308878/,Low Rated
https://www.imdb.com/title/tt2357423/,Low Rated
https://www.imdb.com/title/tt2344678/,Low Rated
https://www.imdb.com/title/tt5690360/,Low Rated
https://www.imdb.com/title/tt11569658/,Low Rated
https://www.imdb.com/title/tt2576450/,Low Rated
https://www.imdb.com/title/tt0918645/,Low Rated
https://www.imdb.com/title/tt5481984/,Low Rated
https://www.imdb.com/title/tt1700494/,Low Rated
https://www.imdb.com/title/tt1651065/,Low Rated
https://www.imdb.com/title/tt0452636/,Low Rated
https://www.imdb.com/title/tt9495690/,Low Rated
https://www.imdb.com/title/tt3132658/,Low Rated
https://www.imdb.com/title/tt5457454/,Low Rated
https://www.imdb.com/title/tt0291502/,Low Rated
https://www.imdb.com/title/tt1728979/,Low Rated
https://www.imdb.com/title/tt13358878/,Low Rated
https://www.imdb.com/title/tt5662550/,Low Rated
https://www.imdb.com/title/tt8825268/,Low Rated
https://www.imdb.com/title/tt0460952/,Low Rated
https://www.imdb.com/title/tt0317676/,Low Rated
https://www.imdb.com/title/tt5810368/,Low Rated
https://www.imdb.com/title/tt7311330/,Low Rated
https://www.imdb.com/title/tt3043630/,Low Rated
https://www.imdb.com/title/tt2614032/,Low Rated
https://www.imdb.com/title/tt0831279/,Low Rated
https://www.imdb.com/title/tt12519802/,Low Rated
https://www.imdb.com/title/tt3111486/,Low Rated
https://www.imdb.com/title/tt4985848/,Low Rated
https://www.imdb.com/title/tt8941380/,Low Rated
https://www.imdb.com/title/tt13434866/,Low Rated
https://www.imdb.com/title/tt3797142/,Low Rated
https://www.imdb.com/title/tt2345613/,Low Rated
https://www.imdb.com/title/tt1899324/,Low Rated
https://www.imdb.com/title/tt0327643/,Low Rated
https://www.imdb.com/title/tt1728245/,Low Rated
https://www.imdb.com/title/tt28282872/,Low Rated
https://www.imdb.com/title/tt13334578/,Low Rated
https://www.imdb.com/title/tt3439114/,Low Rated
https://www.imdb.com/title/tt10843814/,Low Rated
https://www.imdb.com/title/tt2088923/,Low Rated
https://www.imdb.com/title/tt22029194/,Low Rated
https://www.imdb.com/title/tt0449393/,Low Rated
https://www.imdb.com/title/tt0373908/,Low Rated
https://www.imdb.com/title/tt29454492/,Low Rated
https://www.imdb.com/title/tt6032704/,Low Rated
https://www.imdb.com/title/tt0478265/,Low Rated
https://www.imdb.com/title/tt8955940/,Low Rated
https://www.imdb.com/title/tt0918554/,Low Rated
https://www.imdb.com/title/tt19783626/,Low Rated
https://www.imdb.com/title/tt0845424/,Low Rated
https://www.imdb.com/title/tt13117446/,Low Rated
https://www.imdb.com/title/tt1268208/,Low Rated
https://www.imdb.com/title/tt0118589/,Low Rated
https://www.imdb.com/title/tt0241998/,Low Rated
https://www.imdb.com/title/tt1765729/,Low Rated
https://www.imdb.com/title/tt0490196/,Low Rated
https://www.imdb.com/title/tt3488056/,Low Rated
https://www.imdb.com/title/tt0372873/,Low Rated
https://www.imdb.com/title/tt1172060/,Low Rated
https://www.imdb.com/title/tt1674047/,Low Rated
https://www.imdb.com/title/tt15558182/,Low Rated
https://www.imdb.com/title/tt4867110/,Low Rated
https://www.imdb.com/title/tt0307692/,Low Rated
https://www.imdb.com/title/tt0772152/,Low Rated
https://www.imdb.com/title/tt3231734/,Low Rated
https://www.imdb.com/title/tt0805185/,Low Rated
https://www.imdb.com/title/tt14668224/,Low Rated
https://www.imdb.com/title/tt2071491/,Low Rated
https://www.imdb.com/title/tt0202314/,Low Rated
https://www.imdb.com/title/tt4974254/,Low Rated
https://www.imdb.com/title/tt1547090/,Low Rated
https://www.imdb.com/title/tt3234078/,Low Rated
https://www.imdb.com/title/tt3131744/,Low Rated
https://www.imdb.com/title/tt22208468/,Low Rated
https://www.imdb.com/title/tt1098327/,Low Rated
https://www.imdb.com/title/tt12757372/,Low Rated
https://www.imdb.com/title/tt4282872/,Low Rated
https://www.imdb.com/title/tt0256155/,Low Rated
https://www.imdb.com/title/tt7535868/,Low Rated
https://www.imdb.com/title/tt6318954/,Low Rated
https://www.imdb.com/title/tt1034305/,Low Rated
https://www.imdb.com/title/tt3735332/,Low Rated
https://www.imdb.com/title/tt7900528/,Low Rated
https://www.imdb.com/title/tt8064418/,Low Rated
https://www.imdb.com/title/tt1763288/,Low Rated
https://www.imdb.com/title/tt21326658/,Low Rated
https://www.imdb.com/title/tt0272036/,Low Rated
https://www.imdb.com/title/tt2909124/,Low Rated
https://www.imdb.com/title/tt13797216/,Low Rated
https://www.imdb.com/title/tt2065945/,Low Rated
https://www.imdb.com/title/tt7608028/,Low Rated
https://www.imdb.com/title/tt11402172/,Low Rated
https://www.imdb.com/title/tt0425743/,Low Rated
https://www.imdb.com/title/tt11261270/,Low Rated
https://www.imdb.com/title/tt12839816/,Low Rated
https://www.imdb.com/title/tt7620554/,Low Rated
https://www.imdb.com/title/tt0411805/,Low Rated
https://www.imdb.com/title/tt15300538/,Low Rated
https://www.imdb.com/title/tt14973630/,Low Rated
https://www.imdb.com/title/tt22805590/,Low Rated
https://www.imdb.com/title/tt6360398/,Low Rated
https://www.imdb.com/title/tt7851428/,Low Rated
https://www.imdb.com/title/tt27747488/,Low Rated
https://www.imdb.com/title/tt3697398/,Low Rated
https://www.imdb.com/title/tt0929809/,Low Rated
https://www.imdb.com/title/tt0300922/,Low Rated
https://www.imdb.com/title/tt15262370/,Low Rated
https://www.imdb.com/title/tt2359137/,Low Rated
https://www.imdb.com/title/tt12689248/,Low Rated
https://www.imdb.com/title/tt9364684/,Low Rated
https://www.imdb.com/title/tt11964084/,Low Rated
https://www.imdb.com/title/tt18394428/,Low Rated
https://www.imdb.com/title/tt1262406/,Low Rated
https://www.imdb.com/title/tt11613184/,Low Rated
https://www.imdb.com/title/tt0977669/,Low Rated
https://www.imdb.com/title/tt1131743/,Low Rated
https://www.imdb.com/title/tt0406661/,Low Rated
https://www.imdb.com/title/tt0969653/,Low Rated
https://www.imdb.com/title/tt3121860/,Low Rated
https://www.imdb.com/title/tt13439744/,Low Rated
https://www.imdb.com/title/tt5988370/,Low Rated
https://www.imdb.com/title/tt1659216/,Low Rated
https://www.imdb.com/title/tt0405977/,Low Rated
https://www.imdb.com/title/tt1087856/,Low Rated
https://www.imdb.com/title/tt8549254/,Low Rated
https://www.imdb.com/title/tt0462244/,Low Rated
https://www.imdb.com/title/tt1883367/,Low Rated
https://www.imdb.com/title/tt8622232/,Low Rated
https://www.imdb.com/title/tt3977848/,Low Rated
https://www.imdb.com/title/tt4404474/,Low Rated
https://www.imdb.com/title/tt3766382/,Low Rated
https://www.imdb.com/title/tt18411838/,Low Rated
https://www.imdb.com/title/tt9053416/,Low Rated
https://www.imdb.com/title/tt1133995/,Low Rated
https://www.imdb.com/title/tt1757831/,Low Rated
https://www.imdb.com/title/tt0940651/,Low Rated
https://www.imdb.com/title/tt1244093/,Low Rated
https://www.imdb.com/title/tt5007434/,Low Rated
https://www.imdb.com/title/tt5001436/,Low Rated
https://www.imdb.com/title/tt3810602/,Low Rated
https://www.imdb.com/title/tt3086582/,Low Rated
https://www.imdb.com/title/tt3367686/,Low Rated
https://www.imdb.com/title/tt13432484/,Low Rated
https://www.imdb.com/title/tt9186684/,Low Rated
https://www.imdb.com/title/tt0955411/,Low Rated
https://www.imdb.com/title/tt9414574/,Low Rated
https://www.imdb.com/title/tt2446502/,Low Rated
https://www.imdb.com/title/tt3543918/,Low Rated
https://www.imdb.com/title/tt3724898/,Low Rated
https://www.imdb.com/title/tt1560950/,Low Rated
https://www.imdb.com/title/tt3016748/,Low Rated
https://www.imdb.com/title/tt3717324/,Low Rated
https://www.imdb.com/title/tt1206881/,Low Rated
https://www.imdb.com/title/tt0266747/,Low Rated
https://www.imdb.com/title/tt0463935/,Low Rated
https://www.imdb.com/title/tt0830861/,Low Rated
https://www.imdb.com/title/tt5325684/,Low Rated
https://www.imdb.com/title/tt1174041/,Low Rated
https://www.imdb.com/title/tt1564369/,Low Rated
https://www.imdb.com/title/tt1213644/,Low Rated
https://www.imdb.com/title/tt15295912/,Low Rated
https://www.imdb.com/title/tt6720298/,Low Rated
https://www.imdb.com/title/tt0339034/,Low Rated
https://www.imdb.com/title/tt5940342/,Low Rated
https://www.imdb.com/title/tt3705822/,Low Rated
https://www.imdb.com/title/tt0452668/,Low Rated
https://www.imdb.com/title/tt2814362/,Low Rated
https://www.imdb.com/title/tt2854394/,Low Rated
https://www.imdb.com/title/tt2415946/,Low Rated
https://www.imdb.com/title/tt3266724/,Low Rated
https://www.imdb.com/title/tt0783492/,Low Rated
https://www.imdb.com/title/tt1410295/,Low Rated
https://www.imdb.com/title/tt1698008/,Low Rated
https://www.imdb.com/title/tt8633296/,Low Rated
